id,created_at,source,clean_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,hashtags,user_mentions,place,place_coord_boundaries
1984,Thu Jun 17 09:46:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",said committee set members relevant Ministries implementation Roadmap Energy Efficiency low carbon technologies //,0.2,0.6,en,0,0,VMuchadi,157,6,32,RKSingh,bsindia,,"Karnataka, India"
1985,Thu Jun 17 09:46:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LOLSwedish firm Lundin selling `` carbon neutral '' oil '' The oil counted carbon neutral exploration development amp so-called scope amp emissions butemissions caused oil 's final use scope emissions included '',-0.1,0.7,en,0,0,JonasLejon,4504,43,191,,DrSimEvans,,"Stockholm, Sverige"
1986,Thu Jun 17 09:46:20 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Today Restoring degraded land ... creates jobsraises incomesincreases food securityhelps biodiversity recoverlocks away atmospheric carbon warming EarthLAND part solution //,0,0,en,0,0,UNCCD,17355,34264,2211,DesertificationAndDroughtDay,IPBES,,"Bonn, Germany"
1987,Thu Jun 17 09:46:22 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ian Gough More nations committing net carbon encouraging none faced transformation economies societies lives entail We scenarios front us thread,0.25,0.25,en,0,0,ResetVl,3448,973,1820,,"ETUI_org, CASE_LSE",,"Brussel, België"
1988,Thu Jun 17 09:46:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Day territories Excl Brm spyDkd /8 AtrBm /8 AtrSvsc East Atr1N East AtrAagadu /8 AtrSRM /8 Non Bb1BAN Krishna gnt RecordMah Nizam gnt RecordSLN /8 recordIlantivi kuda pettagalam manam,0,0,tl,0,0,FanofTFIeMperor,128388,2402,1505,,"Harshatweetz, chaithu_dhfm",,TWITTER
1989,Thu Jun 17 09:46:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Commodities traders see carbon becoming bigger market crude oil And see prices world 's biggest cap-and-trade program rising,-0.083333333,0.783333333,en,0,0,MatsEngstrom,24529,1776,1023,,E_Krukowska,,Sweden
1990,Thu Jun 17 09:46:32 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,0.136363636,0.454545455,en,0,0,AngryGranny1,73329,2898,144,,davidbewart,,
1991,Thu Jun 17 09:46:33 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,0,0,en,0,0,186tony,210750,1788,1645,,GBNEWS,,"England, United Kingdom"
1992,Thu Jun 17 09:46:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Climate Action Low Carbon Development Amendment Bill Report Stage The Bill provides one strongest ambitious statutory climate frameworks world,0.116666667,0.383333333,en,0,0,ClimateIreland,1531,1892,240,,Dept_ECC,,"Cork, Ireland"
1993,Thu Jun 17 09:46:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Years back ochina Srimanthudu ne kottaledu appude ardamaindi mirento mee range ento Babu kali gotiki kuda sariporu miru,0,0,et,0,0,vuddin_ssmb,76047,1157,699,,ursMassDHFM,,
1994,Thu Jun 17 09:46:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",trolls aside As pk fan proud say tollywood Best actor south india IMO kuda avasaramledhu,0.9,0.65,en,0,0,raj_raj5,62167,96,201,,"kalyan0999, tarak9999",,
1995,Thu Jun 17 09:46:50 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LOLSwedish firm Lundin selling `` carbon neutral '' oil '' The oil counted carbon neutral exploration development amp so-called scope amp emissions butemissions caused oil 's final use scope emissions included '',-0.1,0.7,en,0,0,MeAdnanSiddiqui,81502,1739,2172,,DrSimEvans,,"Mumbai, India"
1996,Thu Jun 17 09:46:53 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",La humanidad sigue enganchada al petrleo al gas natural al carbnUn informe advierte de que el de la se genera con combustibles fsiles lo mismo que hace una dcada,0.1,0.4,es,0,0,GWilliam2015,73887,1303,5001,energía,erreesepymes,,mar cantábrico
1997,Thu Jun 17 09:46:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Climate Store client Felix shortlisted innovation The work brought life environmental impact food way consumers understand money Each item store priced according carbon footprint,0,0,en,0,0,WSGermany,3703,893,278,CannesLions,WeberShandwick,,Germany
1998,Thu Jun 17 09:46:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ennada ethu podura tweet ku oru likes kuda vara mattanguthu .... Endha tweet evlo varudhunu papoom ...,0,0,et,0,0,Stylish_Indar,97899,3450,1741,,OnlineSuriyaFT,,Salem 
1999,Thu Jun 17 09:47:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sympathy kosam Movie mere conspiracy chesi malli Ippudu em natakalu dengutunnarra Ee lafoot gadiki kuda telusu yevaru chesaro vaade Gudda/Puvvu muskunnadu anni telisi Me lanja panchayati ki babu support cheyala Babu ki CHARACTER undi,-0.5,0.5,et,0,0,KalyanAneNenu,28009,2352,156,,"OkkadiFanIkada, _PakkaTollywood",,Vijayawada 
2000,Thu Jun 17 09:47:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",To become carbon neutral need rational use energy sectors CHALCHAT Constance Head CIB Company Engagement BNP PARIBAS PETROVIC Nicolas SIEMENS FRANCE amp BELGIQUE SCIANDRA Vincent METRON,0,0,en,0,0,sallyeaves,67260,119573,100708,,pierrecappelli,,London | New York | Oxford 
2001,Thu Jun 17 09:47:07 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",So UK-Australia trade deal add somewhere GDP years whilst harming British farmers increasing import/export carbon emissions Great deal Boris Great deal,0.533333333,0.5,en,0,0,simonhbacon,30517,191,167,,darrenpjones,,"Bristol, England"
2002,Thu Jun 17 09:47:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Years back ochina Srimanthudu ne kottaledu appude ardamaindi mirento mee range ento Babu kali gotiki kuda sariporu miru,0,0,et,0,0,7036170406a,21766,612,321,,ursMassDHFM,,
2003,Thu Jun 17 09:47:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",welkin moon giveaway bc finally money -u got ta fine logging account giving venmo-mobile/pc -like rt follow would appreciated fb accs similar interests -reply ur fave character xtra entry-ends june th,0.154166667,0.5,en,0,0,venkoobie,407,112,115,,siilveon,,she/her
2004,Thu Jun 17 09:47:10 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",LOLSwedish firm Lundin selling `` carbon neutral '' oil '' The oil counted carbon neutral exploration development amp so-called scope amp emissions butemissions caused oil 's final use scope emissions included '',-0.1,0.7,en,0,0,szescstopni,103593,1761,917,,DrSimEvans,,"Polesie, Poland"
2005,Thu Jun 17 09:47:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Meeru chepatledhu Ra siggu lekunda mamalni antaru bahubali ani apudu pikavu Mari Before bahubali antadu okadu without UV creations antadu okadu koratala mirchi ki mundu movie 's tisadu antadu okadu Meeru Kuda PB Anna movies tisesi pk gt gt gtb ani chepu Mari,0,0,und,0,0,btrebell,6915,290,1089,,PEvadyna,,
2006,Thu Jun 17 09:47:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",It estimated million tonnes plastic accumulated world 's oceans Once single-use plastics eventually break particles impact wildlife health oceans ability store carbon,0,0,en,0,0,BathroomMarquee,11357,4421,3904,,KeepBritainTidy,,"Cardiff, Wales"
2007,Thu Jun 17 09:47:18 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,0,0,en,0,0,_TheEnquirer,131754,12616,12716,,GBNEWS,, UK
2008,Thu Jun 17 09:47:19 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We 're first U.S. airline sign agreement 's Overture airliners expected net-zero carbon connect cities nearly half time Taking,-0.005555556,0.3,en,0,0,jimmmy62732210,2299,123,1663,,"united, boomaero",,台灣
2009,Thu Jun 17 09:47:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mundu Mi Pandu Gay Gelakunda Unte Nenu Asalu Involve Ayyevadini Kadu Asalu Idhem DLM Ra nv puttaka mundhu vishayalu nikenduku ra,0.416666667,0.583333333,in,0,0,pspk2929,40810,445,707,,_PakkaTollywood,,
2010,Thu Jun 17 09:47:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lo Odipoyana MP Name Chepu .. Oka Troll Veyanu Nuvve Vesav Kadara Edo Krishna Odiponatu .. Individual Trolls Ni FC 's Varaku Techaru .. Nenu Apestha,0,0.4,und,0,0,KVM_JSP,41732,118,570,,_PakkaTollywood,,Bangalore
2011,Thu Jun 17 09:47:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",David Morrison CEO technology 's role decarbonization Sahel '' We high resolution open satellite data published twice week This allows us monitor soils globally allowing soil become carbon market solution across world '',0.053333333,0.346666667,en,0,0,TabiJoda1,28649,7890,8004,,"1t_org, SoilWatch",,The forest is my office  
2012,Thu Jun 17 09:47:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Years back ochina Srimanthudu ne kottaledu appude ardamaindi mirento mee range ento Babu kali gotiki kuda sariporu miru,0,0,et,0,0,mb_dhoni_jagan,77165,131,131,,ursMassDHFM,,
2013,Thu Jun 17 09:47:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mobile Money dealers/agents currently banking ones highly eligible applying loans later converted mobile money lines float agreement reached bank,0.053333333,0.313333333,en,0,0,suzarioemma,826,283,482,,"IanFirmino, UgEquityBank",,"Kampala, Uganda"
2014,Thu Jun 17 09:47:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Nutritious delicious protein-packed insects increasingly marketed humans eat due minimal carbon footprint various uses Entrepreneurs scaling new ways feed planets growing population,0.182272727,0.585909091,en,0,0,miljotweets,47236,10579,3499,,insideclimate,,"Stockholm, Sverige"
2015,Thu Jun 17 09:47:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",`` Climate change new systemic risk Carbon new bubble And fossil fuels new subprimes In face environmental breakdown financial system precarious ever '',0.102272727,0.340909091,en,0,0,UureeB,10519,1071,1513,,ClimateBanking,,Inside my head
2016,Thu Jun 17 09:47:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Asalu mega guddha dengadam mahesh chala yrs nunchi chesthunna paniBabu tho paatu prabhas kuda denguthundesariki assalu Thattukolekapothunnaru,0,0,hi,0,0,Toofan96557197,6107,92,151,,NiftyFifty_,,"Hyderabad, India"
2017,Thu Jun 17 09:47:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Moving four-day week would shrink UKs emissions tonnes equivalent taking UKs entire private car fleet road.It would also create jobs improve peoples mental amp physical health strengthen families amp communities,-0.025,0.335714286,en,0,0,iM_o_cKay,95,104,193,,PaulEDawson,,London
2018,Thu Jun 17 09:47:49 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Boris dreams Britain carbon zero would n't better Britain Islamic-Woke free date We read Islamic population 5.2 UK population actually employed pay taxes national insurance,0.3,0.466666667,en,0,0,alexanderjsmi12,6318,403,443,,williamRN7,,
2019,Thu Jun 17 09:47:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Check platform digitizes informal shops `` blackbooks '' creating value msme 's financial foot print consumers Live Kenya users via android app ussd 483 800,0.068181818,0.25,en,0,0,davidgoodlucky,9884,398,650,Paylend,KiwiaIrene,,"Dar es Salaam, Tanzania"
2020,Thu Jun 17 09:47:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WAX offsets tonnes CO2 announces carbon neutral status revolutionizing people create buy sell trade digital collectibles.WAX Blockchain Building Better Planet One vIRL NFT Time,0.25,0.25,en,0,0,AvatarFolkNFTs,18,12,92,,EOS_CryptoLions,,
2021,Thu Jun 17 09:47:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vadini Dominate Chytaniki Mokham Chupinchalsina Avsaram Kuda Le Stylish StAAr,0.5,1,pl,0,0,Pushparajfan,130639,1929,1446,,"ImUday_666, alluarjun",,"Guwahati, India"
2022,Thu Jun 17 09:47:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",We hiring postdoc environmental economics The successful applicant contribute ongoing project focused evaluation effect Swedish bonusmalus scheme carbon emissions Deadline June,0.75,0.95,en,0,0,MTOlufemi,1599,815,788,,EfthymiaKyriak1,,
2023,Thu Jun 17 09:48:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">BotMithila</a>",Hello sir mera name sunny hai bihar ke samastipur gao bochaha se bol raha hu sir ek student hu sir I money study I belong farmer family sir pllzz help sir mobile .. 8797822293,0,0,en,0,0,Mithila_bot,19555,522,0,,SunnyRo43590156,,Mithila
2024,Thu Jun 17 09:48:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Confirm Ra Mind Mingindi Veediki Kanisam Krishna Odipoyadu Ani Kuda Teliyadu Ee Puk Gadiki,0,0,hi,0,0,KVM_JSP,41735,118,570,,_PakkaTollywood,,Bangalore
2025,Thu Jun 17 09:48:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Join workshop amp find EVs help us build 's low-carbon system July -8pm onlineShare thoughts amp ideas co-design ground-breaking local energy system,0,0,en,0,0,blackstockrd1,2856,1305,1528,transport,"GreenScies, IslingtonBC",,blackstock road. N4 Islington
2026,Thu Jun 17 09:48:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,0.136363636,0.454545455,en,0,0,LesliejohnAndr2,10984,287,407,,davidbewart,,Antibodies
2027,Thu Jun 17 09:48:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Height Okkakkadu bujam dhaggaraki kuda raaru dusco chesi waste Acting Okadikemo pushkaraniki oka sari dawada kadhulthundhi Anna thammullu appudeppudo bhoomi puttakamundu -2 cinemallo oo maadhiri ga chesaru anthaku minchi peekindhi ledhu,-0.1,0,et,0,0,Munvarshaik5353,11081,323,259,,DarlingSasank,,"Narasaraopet, India"
2028,Thu Jun 17 09:48:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,0,0,en,0,0,FarlaneTeri,196917,3084,3187,,GBNEWS,,"Glasgow, Scotland"
2029,Thu Jun 17 09:48:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",So question 's simple one You spend time spouse mobile phone This changed I see life Better invest time money looking good model I meant mobile model,0.4,0.485714286,en,0,0,ArshanK47375623,6,2,7,,chinmaya_c_m,,
2030,Thu Jun 17 09:48:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dance lo kuda ... The Best Dancer ani max celebrities artists industry NTR pere cheptaru inka chepparu kuda ....,1,0.3,et,0,0,ShashiKoduri,9873,103,259,,"Tarak_Tweeter, PlotRacer10, Tejuholicc",,"Kamareddy, India"
